labels,files,cl2
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_52261.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_54863.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_57506.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_60638.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_62872.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_65672.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_68610.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_71095.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_73604.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_76624.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_79240.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_81335.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_83018.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_85176.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_87709.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_89528.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_92610.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_94789.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_96933.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_99238.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_101262.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_103902.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_106840.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_109352.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_111577.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_114725.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_116517.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_119501.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_121702.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_123331.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_125443.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_128547.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_130352.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_133108.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_135413.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_137697.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_139475.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_141098.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_143592.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_146231.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_147803.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_149802.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_152095.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_155175.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_157788.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_159884.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_162197.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_164408.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_167348.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_170193.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_172359.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_175093.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_177302.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_179476.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_181726.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_183887.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_186551.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_188743.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_191614.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_193704.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_196344.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_198562.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_201050.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_203395.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_206132.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_208371.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_210913.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_212788.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_215127.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_217684.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_219846.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_222421.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_224798.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_227885.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_230800.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_233542.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_236037.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_238528.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_240791.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_243036.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_245040.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_246898.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_248729.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_250309.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_252171.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_253793.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_255980.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_257930.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_259812.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_262418.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_264367.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_266594.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_269283.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_271487.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_273748.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_276396.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_279104.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_281747.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_284371.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_287003.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_288851.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_291147.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_293849.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_296565.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_299360.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_302001.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_305051.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_307267.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_309334.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_312411.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_314706.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_316968.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_319722.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_321784.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_324692.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_326888.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_330111.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_332362.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_334628.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_336883.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_339882.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_342170.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_345456.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_348357.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_350630.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_354423.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_356266.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_359208.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_361425.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_364404.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_367024.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_369034.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_372385.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_374880.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_377137.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_381024.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_382896.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_385753.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_387619.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_390588.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_392869.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_396206.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_399555.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_402682.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_404687.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_406947.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_409986.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_411831.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_414852.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_418523.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_420405.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_423188.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_426051.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_428804.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_430852.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_433895.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_435778.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_438728.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_440974.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_443234.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_446678.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_448848.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_452796.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_454630.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_457302.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_459161.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_463979.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_465790.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_469075.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_471623.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_474686.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_476637.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_478480.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_481270.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_483704.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_485907.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_487747.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_491478.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_494765.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_497469.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_500401.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_502475.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_504315.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_508079.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_509912.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_513681.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_516886.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_520893.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_522693.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_525194.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_527036.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_529600.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_531446.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_534956.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_536989.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_539852.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_542750.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_544568.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_547836.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_549708.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_552653.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_554511.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_557326.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_559212.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_562105.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_564003.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_566553.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_568476.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_571284.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_574513.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_576417.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_579332.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_581945.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_583944.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_587114.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_589734.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_591642.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_594411.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_597198.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_600020.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_601890.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_604571.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_607672.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_609507.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_611750.png,A
A,C:\Users\HP\Documents\Varun\DHAI\Capstone\checkpoint\spectogram\specgram_A_232_616249.png,A
